Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,City,State,Favorite_Team,Occupation,Annual_Income,Loyalty_Tier,Email,Phone,Registration_Date
C07104,Anjali,Ganesh,Female,42,1984-11-27,Chennai,Tamil Nadu,DC,Teacher,310863,Bronze,anjali.ganesh23@hotmail.com,9010653889,2024-07-26
C07105,Caleb,Jayaraman,Male,28,1998-12-23,Hyderabad,Telangana,KKR,Doctor,2009181,Bronze,caleb.jayaraman3@gmail.com,8678089817,2025-01-26
C07106,Bhavika,Mallick,Female,31,1995-11-20,Ahmedabad,Gujarat,LSG,Mechanical Engineer,1396583,Bronze,bhavika.mallick537@hotmail.com,7810011637,2025-09-12
C07107,Charan,Sachdev,Male,39,1987-09-11,Mohali,Punjab,RR,Data Analyst,896694,Platinum,charan.sachdev187@hotmail.com,9570706475,2025-12-13
C07108,Ekapad,Lall,Male,57,1969-06-25,Ahmedabad,Gujarat,KKR,Data Scientist,1085028,Silver,ekapad.lall605@gmail.com,9935020396,2025-05-17
C07109,Zayan,Vasa,Male,28,1998-11-13,Bengaluru,Karnataka,SRH,Data Scientist,942694,Bronze,zayan.vasa335@gmail.com,8735886923,2025-05-31
C07110,Finn,Rau,Male,26,2000-02-08,Hyderabad,Telangana,RCB,Sales Executive,409484,Silver,finn.rau915@gmail.com,6168746153,2024-05-02
C07111,Aarush,Acharya,Male,27,1999-05-27,Lucknow,Uttar Pradesh,MI,Freelancer,446699,Bronze,aarush.acharya519@gmail.com,7462053966,2026-02-18
C07112,Laksh,Oza,Male,58,1968-09-09,Mumbai,Maharashtra,KKR,Police Officer,623127,Bronze,laksh.oza430@hotmail.com,6947072746,2024-12-13
C07113,Harrison,Agrawal,Male,42,1984-09-21,Mumbai,Maharashtra,KKR,Software Engineer,675370,Bronze,harrison.agrawal329@hotmail.com,7704703418,2024-09-10
C07114,Benjamin,Bose,Male,49,1977-10-08,Mohali,Punjab,LSG,Student,263513,Gold,benjamin.bose981@outlook.com,7118175403,2024-03-13
C07115,Samesh,Bhalla,Male,34,1992-06-08,Bengaluru,Karnataka,RCB,Sales Executive,782940,Silver,samesh.bhalla118@gmail.com,7405696890,2025-03-12
C07116,Jai,Andra,Male,27,1999-06-24,Delhi,Delhi,CSK,Government Employee,773689,Gold,jai.andra31@yahoo.com,9152656775,2025-07-28
C07117,Yash,Verma,Male,32,1994-05-20,Lucknow,Uttar Pradesh,DC,Lawyer,1011039,Platinum,yash.verma334@hotmail.com,7577905571,2024-10-01
C07118,Naksh,Luthra,Male,34,1992-12-08,Lucknow,Uttar Pradesh,MI,Banker,1534552,Gold,naksh.luthra567@hotmail.com,9748588920,2025-03-22
C07119,Samar,Munshi,Male,26,2000-01-11,Kolkata,West Bengal,RCB,Sales Executive,447805,Silver,samar.munshi600@yahoo.com,8037951914,2025-03-31
C07120,Utkarsh,Divan,Male,24,2002-04-15,Hyderabad,Telangana,DC,Government Employee,791106,Platinum,utkarsh.divan957@gmail.com,9481737628,2024-04-16
C07121,Shaurya,Dalal,Male,26,2000-02-17,Ahmedabad,Gujarat,CSK,Entrepreneur,3616186,Bronze,shaurya.dalal5@yahoo.com,7573962172,2024-09-17
C07122,Jacob,Bala,Male,34,1992-09-09,Ahmedabad,Gujarat,LSG,Freelancer,1354369,Gold,jacob.bala411@hotmail.com,8048051133,2026-02-25
C07123,Dominic,Parekh,Male,33,1993-07-15,Mohali,Punjab,DC,Entrepreneur,1026461,Bronze,dominic.parekh870@yahoo.com,8783272275,2026-03-09
C07124,Raksha,Bhalla,Female,22,2004-08-06,Mumbai,Maharashtra,SRH,Business Owner,1513074,Bronze,raksha.bhalla5@outlook.com,7724161226,2025-01-07
C07125,Naksh,Dhar,Male,53,1973-04-19,Chennai,Tamil Nadu,GT,Business Owner,737321,Platinum,naksh.dhar194@outlook.com,9602790658,2024-04-05
C07126,Vyanjana,Sami,Female,33,1993-08-17,Chennai,Tamil Nadu,KKR,Marketing Executive,717603,Bronze,vyanjana.sami146@hotmail.com,6760445197,2025-06-09
C07127,Jagdish,Mitter,Male,32,1994-07-05,Lucknow,Uttar Pradesh,RCB,Data Scientist,923591,Bronze,jagdish.mitter112@outlook.com,8492830795,2026-02-09
C07128,Ekani,Palan,Female,18,2008-08-11,Jaipur,Rajasthan,RR,Nurse,578658,Bronze,ekani.palan697@hotmail.com,8837160215,2025-12-16
C07129,Varsha,Keer,Female,47,1979-07-20,Lucknow,Uttar Pradesh,RR,Police Officer,375068,Bronze,varsha.keer446@yahoo.com,9155419530,2024-07-26
C07130,Hritik,Mohan,Male,28,1998-11-03,Ahmedabad,Gujarat,RCB,Freelancer,1012337,Bronze,hritik.mohan967@outlook.com,8320248555,2026-03-18
C07131,Dalbir,Vig,Male,41,1985-05-21,Mumbai,Maharashtra,CSK,Chartered Accountant,787493,Bronze,dalbir.vig162@yahoo.com,9514384874,2024-01-01
C07132,Indrajit,Garde,Male,34,1992-04-25,Lucknow,Uttar Pradesh,CSK,Entrepreneur,3275213,Gold,indrajit.garde459@yahoo.com,9229411758,2024-12-06
C07133,Pooja,Borra,Female,28,1998-03-05,Lucknow,Uttar Pradesh,RR,Business Owner,601263,Gold,pooja.borra199@gmail.com,8758274373,2024-10-13
C07134,Thomas,Ahluwalia,Male,20,2006-01-05,Hyderabad,Telangana,CSK,Lawyer,2201943,Platinum,thomas.ahluwalia878@yahoo.com,7741103371,2024-02-20
C07135,Max,Shanker,Male,42,1984-05-27,Mohali,Punjab,MI,Doctor,2513547,Gold,max.shanker875@outlook.com,9743392837,2026-02-04
C07136,Isaac,Chaudhari,Male,25,2001-12-07,Ahmedabad,Gujarat,RCB,Data Analyst,1158180,Silver,isaac.chaudhari893@hotmail.com,9081882191,2024-05-01
C07137,Vanya,Kapoor,Female,21,2005-06-10,Ahmedabad,Gujarat,MI,Marketing Executive,460856,Silver,vanya.kapoor993@hotmail.com,6601486133,2024-11-06
C07138,Tanmayi,Deep,Female,37,1989-09-01,Kolkata,West Bengal,RR,Marketing Executive,458969,Bronze,tanmayi.deep455@outlook.com,9980933655,2024-10-25
C07139,Aarush,Tata,Male,59,1967-11-12,Kolkata,West Bengal,RCB,Student,222174,Gold,aarush.tata307@gmail.com,9316070001,2024-09-21
C07140,Veer,Bath,Male,29,1997-04-07,Jaipur,Rajasthan,CSK,Graphic Designer,536360,Gold,veer.bath394@gmail.com,9569409431,2025-10-30
C07141,Laban,Bora,Male,35,1991-05-15,Lucknow,Uttar Pradesh,CSK,Doctor,1778564,Bronze,laban.bora252@gmail.com,9931059466,2024-04-18
C07142,Tejas,Vora,Male,18,2008-06-09,Ahmedabad,Gujarat,RR,Police Officer,859112,Bronze,tejas.vora901@outlook.com,6826217975,2025-12-12
C07143,Falak,Dass,Female,40,1986-06-05,Chennai,Tamil Nadu,MI,Banker,593072,Silver,falak.dass595@yahoo.com,8487345326,2024-01-12
C07144,Jagdish,Swaminathan,Male,26,2000-08-22,Kolkata,West Bengal,LSG,Mechanical Engineer,1063429,Gold,jagdish.swaminathan571@outlook.com,9103699655,2024-10-07
C07145,Abhimanyu,Chaudry,Male,55,1971-05-19,Mohali,Punjab,RR,Sales Executive,826795,Bronze,abhimanyu.chaudry762@yahoo.com,8870734780,2025-09-15
C07146,Shaurya,Shan,Male,21,2005-02-03,Bengaluru,Karnataka,RR,Marketing Executive,496063,Gold,shaurya.shan302@outlook.com,6696164151,2024-12-26
C07147,Gaurav,Kaul,Male,31,1995-12-07,Delhi,Delhi,GT,Data Analyst,514692,Bronze,gaurav.kaul279@outlook.com,7133907911,2025-08-30
C07148,Omisha,Kannan,Female,29,1997-09-26,Kolkata,West Bengal,RCB,Student,159643,Platinum,omisha.kannan495@yahoo.com,9740926341,2025-04-30
C07149,Yashodhara,Guha,Female,20,2006-06-12,Mumbai,Maharashtra,RCB,Freelancer,841567,Silver,yashodhara.guha877@hotmail.com,7532013416,2024-07-17
C07150,Hemang,Bath,Male,60,1966-08-24,Lucknow,Uttar Pradesh,KKR,Data Analyst,715728,Gold,hemang.bath619@gmail.com,9166237414,2024-09-19
C07151,Nitesh,Dewan,Male,30,1996-04-21,Hyderabad,Telangana,CSK,Software Engineer,775423,Bronze,nitesh.dewan919@yahoo.com,6402099941,2024-06-08
C07152,Tanay,Bhasin,Male,18,2008-09-04,Hyderabad,Telangana,KKR,Marketing Executive,578867,Gold,tanay.bhasin563@hotmail.com,9838626191,2025-09-14
C07153,Turvi,Lal,Female,25,2001-04-02,Mohali,Punjab,GT,Chartered Accountant,1835195,Silver,turvi.lal4@outlook.com,6738520124,2024-10-28
C07154,Elijah,Vig,Male,31,1995-04-10,Mumbai,Maharashtra,MI,Government Employee,1052606,Bronze,elijah.vig735@gmail.com,9658790244,2024-05-24
C07155,Nathan,Gokhale,Male,20,2006-09-11,Jaipur,Rajasthan,DC,Marketing Executive,624561,Silver,nathan.gokhale191@outlook.com,8966287652,2025-11-30
C07156,Saksham,Karpe,Male,42,1984-09-18,Chennai,Tamil Nadu,MI,Student,102935,Silver,saksham.karpe906@gmail.com,9805847406,2024-08-06
C07157,Arya,Natarajan,Female,22,2004-02-20,Hyderabad,Telangana,GT,Banker,1229357,Bronze,arya.natarajan545@gmail.com,6711065457,2025-10-08
C07158,Sathvik,Kibe,Male,35,1991-10-16,Bengaluru,Karnataka,KKR,Doctor,1605048,Bronze,sathvik.kibe450@hotmail.com,7500758197,2024-08-27
C07159,Daksh,Chokshi,Male,36,1990-08-19,Lucknow,Uttar Pradesh,RCB,Business Owner,2147989,Silver,daksh.chokshi873@yahoo.com,6217318869,2024-04-13
C07160,Zashil,Ben,Male,42,1984-07-02,Kolkata,West Bengal,SRH,Doctor,2620542,Bronze,zashil.ben732@outlook.com,7421662108,2024-02-04
C07161,Tanveer,Murty,Male,38,1988-01-23,Ahmedabad,Gujarat,KKR,Business Owner,779097,Platinum,tanveer.murty915@hotmail.com,7317273626,2025-11-30
C07162,Gabriel,Mukhopadhyay,Male,43,1983-09-04,Lucknow,Uttar Pradesh,RR,Business Owner,1818739,Bronze,gabriel.mukhopadhyay612@hotmail.com,8489512807,2025-12-22
C07163,Chatura,Bakshi,Male,30,1996-01-10,Hyderabad,Telangana,RR,Business Owner,1989343,Bronze,chatura.bakshi419@hotmail.com,8778264713,2026-03-04
C07164,Edhitha,Palla,Female,25,2001-11-26,Jaipur,Rajasthan,KKR,Teacher,533408,Bronze,edhitha.palla28@hotmail.com,7921728239,2025-10-30
C07165,Liam,Ghose,Male,20,2006-04-06,Kolkata,West Bengal,MI,Graphic Designer,821774,Bronze,liam.ghose638@hotmail.com,7568803481,2025-08-21
C07166,Neel,Bobal,Male,24,2002-12-07,Hyderabad,Telangana,GT,Marketing Executive,621708,Silver,neel.bobal677@hotmail.com,7285754831,2024-03-10
C07167,Warinder,Konda,Male,42,1984-08-06,Mumbai,Maharashtra,MI,Chartered Accountant,1503277,Bronze,warinder.konda889@yahoo.com,8011698173,2024-03-06
C07168,Dayita,Yogi,Female,41,1985-10-03,Jaipur,Rajasthan,RCB,Teacher,308922,Bronze,dayita.yogi431@yahoo.com,9826692672,2025-04-13
C07169,Kavya,Mander,Female,58,1968-03-08,Lucknow,Uttar Pradesh,MI,Mechanical Engineer,609283,Silver,kavya.mander685@hotmail.com,7352188417,2024-08-30
C07170,Shivansh,Toor,Male,38,1988-05-15,Delhi,Delhi,LSG,Sales Executive,669496,Silver,shivansh.toor548@outlook.com,6668049892,2025-11-25
C07171,Neha,Talwar,Female,20,2006-12-11,Mohali,Punjab,RCB,Freelancer,861179,Bronze,neha.talwar934@outlook.com,8012210752,2024-03-30
C07172,Devansh,Chokshi,Male,25,2001-08-10,Kolkata,West Bengal,MI,Marketing Executive,454926,Bronze,devansh.chokshi282@yahoo.com,6602846577,2025-12-23
C07173,Pranit,Bawa,Male,40,1986-05-22,Mohali,Punjab,DC,Business Owner,3319396,Silver,pranit.bawa572@gmail.com,9861879591,2025-03-06
C07174,Krish,Mistry,Male,51,1975-06-16,Mumbai,Maharashtra,KKR,Marketing Executive,411570,Silver,krish.mistry395@outlook.com,9997456344,2025-12-21
C07175,Ayaan,Parmar,Male,36,1990-10-02,Lucknow,Uttar Pradesh,RCB,Banker,875487,Gold,ayaan.parmar875@hotmail.com,9885395407,2024-10-27
C07176,Qasim,Dubey,Male,36,1990-09-11,Chennai,Tamil Nadu,SRH,Banker,1762301,Bronze,qasim.dubey458@yahoo.com,7931429802,2025-08-04
C07177,Janaki,Keer,Female,20,2006-11-01,Ahmedabad,Gujarat,KKR,Data Scientist,2187586,Silver,janaki.keer704@gmail.com,7057260037,2025-09-26
C07178,Farhan,Chhabra,Male,53,1973-08-18,Mumbai,Maharashtra,DC,Teacher,647362,Bronze,farhan.chhabra339@outlook.com,9052998139,2025-12-03
C07179,Tarak,Jhaveri,Male,52,1974-10-18,Jaipur,Rajasthan,DC,Chartered Accountant,1555925,Bronze,tarak.jhaveri841@hotmail.com,6362599418,2025-02-01
C07180,Ijaya,Palla,Female,26,2000-04-19,Jaipur,Rajasthan,KKR,Software Engineer,1723607,Bronze,ijaya.palla536@yahoo.com,6398451696,2025-12-29
C07181,Xavier,Sarna,Male,20,2006-10-11,Chennai,Tamil Nadu,SRH,Data Analyst,750956,Gold,xavier.sarna256@outlook.com,9210920499,2026-03-21
C07182,Garima,Mutti,Female,27,1999-09-11,Bengaluru,Karnataka,LSG,Data Analyst,904302,Bronze,garima.mutti171@hotmail.com,6012373638,2024-11-13
C07183,Dipta,Thaker,Female,28,1998-09-22,Mumbai,Maharashtra,CSK,Entrepreneur,1287017,Silver,dipta.thaker312@hotmail.com,8739079254,2024-06-26
C07184,Yashasvi,Raman,Female,53,1973-07-16,Jaipur,Rajasthan,KKR,Sales Executive,890109,Silver,yashasvi.raman893@hotmail.com,9546790714,2024-11-24
C07185,Liam,Nagy,Male,32,1994-04-27,Ahmedabad,Gujarat,MI,Mechanical Engineer,1355994,Bronze,liam.nagy430@outlook.com,8539103211,2025-04-20
C07186,Hitesh,Sengupta,Male,25,2001-03-26,Bengaluru,Karnataka,RR,Police Officer,353312,Silver,hitesh.sengupta963@outlook.com,8484983995,2025-07-23
C07187,Wriddhish,Singhal,Male,43,1983-12-16,Ahmedabad,Gujarat,LSG,Mechanical Engineer,1049127,Silver,wriddhish.singhal613@yahoo.com,6564320864,2024-03-15
C07188,Daksh,Bhargava,Male,25,2001-12-25,Chennai,Tamil Nadu,KKR,Teacher,596515,Bronze,daksh.bhargava12@gmail.com,7629932478,2024-03-21
C07189,Joshua,Badami,Male,31,1995-04-22,Chennai,Tamil Nadu,MI,Doctor,1278631,Bronze,joshua.badami443@outlook.com,8420372083,2025-10-16
C07190,Qasim,Raghavan,Male,33,1993-05-09,Jaipur,Rajasthan,GT,Business Owner,3387153,Bronze,qasim.raghavan978@yahoo.com,8438157243,2025-10-01
C07191,Umang,Nazareth,Male,59,1967-03-17,Mumbai,Maharashtra,DC,Civil Engineer,1453595,Bronze,umang.nazareth560@yahoo.com,7629082852,2024-09-03
C07192,Ekantika,Muni,Female,31,1995-01-10,Lucknow,Uttar Pradesh,MI,Lawyer,949266,Bronze,ekantika.muni774@gmail.com,6154008248,2024-07-08
C07193,Girish,Chandra,Male,18,2008-12-07,Mohali,Punjab,LSG,Graphic Designer,614825,Silver,girish.chandra582@hotmail.com,6524015703,2024-12-25
C07194,Oscar,Borah,Male,28,1998-01-12,Bengaluru,Karnataka,SRH,Chartered Accountant,1569657,Silver,oscar.borah828@outlook.com,9366666250,2025-01-22
C07195,Naveen,Bal,Male,59,1967-10-10,Mumbai,Maharashtra,DC,Data Analyst,524153,Silver,naveen.bal508@yahoo.com,7909302046,2025-02-04
C07196,Laban,Madan,Male,24,2002-08-11,Mumbai,Maharashtra,RCB,Teacher,412475,Bronze,laban.madan795@gmail.com,7624480428,2024-09-05
C07197,Qabil,Sule,Male,43,1983-10-07,Bengaluru,Karnataka,DC,Civil Engineer,1269697,Silver,qabil.sule626@gmail.com,7252700919,2026-03-25
C07198,Nidra,Ray,Female,31,1995-09-27,Mohali,Punjab,CSK,Data Scientist,868025,Silver,nidra.ray553@gmail.com,7343807632,2025-01-04
C07199,Nitara,Sangha,Female,34,1992-09-20,Ahmedabad,Gujarat,LSG,Student,278877,Bronze,nitara.sangha635@gmail.com,7159876817,2025-01-02
C07200,Falan,Kashyap,Male,33,1993-06-20,Mohali,Punjab,KKR,Nurse,395161,Gold,falan.kashyap294@yahoo.com,9128564756,2024-12-16
C07201,Luke,Mangal,Male,33,1993-03-08,Mohali,Punjab,RR,Student,136912,Gold,luke.mangal396@yahoo.com,7966158007,2024-02-09
C07202,Om,Dhillon,Male,49,1977-10-04,Hyderabad,Telangana,LSG,Mechanical Engineer,735249,Gold,om.dhillon600@gmail.com,9257123033,2025-09-23
C07203,Quincy,Goyal,Male,28,1998-02-26,Lucknow,Uttar Pradesh,MI,Banker,1517169,Silver,quincy.goyal105@yahoo.com,9984225518,2024-05-09
C07204,Devansh,Gola,Male,31,1995-07-05,Delhi,Delhi,RCB,Software Engineer,1321231,Bronze,devansh.gola703@hotmail.com,6521738385,2026-02-13
C07205,Amrita,Viswanathan,Female,23,2003-05-19,Chennai,Tamil Nadu,RR,Data Scientist,1452252,Silver,amrita.viswanathan721@hotmail.com,9267356072,2024-12-27
C07206,Bimala,Gara,Female,18,2008-01-04,Kolkata,West Bengal,CSK,Police Officer,633290,Bronze,bimala.gara610@outlook.com,8303361240,2024-06-11
C07207,Farhan,Bhatia,Male,34,1992-12-19,Mumbai,Maharashtra,MI,Graphic Designer,380874,Bronze,farhan.bhatia965@hotmail.com,8212705664,2024-06-16
C07208,Avi,Shukla,Male,53,1973-01-17,Mohali,Punjab,DC,Graphic Designer,308181,Bronze,avi.shukla751@yahoo.com,8748537531,2025-05-23
C07209,Michael,Suresh,Male,20,2006-10-12,Mohali,Punjab,MI,Doctor,1704156,Silver,michael.suresh92@hotmail.com,8383009770,2024-06-02
C07210,Fariq,Purohit,Male,21,2005-08-11,Jaipur,Rajasthan,KKR,Police Officer,376750,Gold,fariq.purohit848@gmail.com,9527388467,2024-08-02
C07211,Hitesh,Saha,Male,56,1970-05-24,Mohali,Punjab,CSK,Government Employee,962078,Bronze,hitesh.saha900@outlook.com,8628774030,2025-09-27
C07212,Nikita,Handa,Female,31,1995-01-18,Chennai,Tamil Nadu,PBKS,Government Employee,704129,Silver,nikita.handa728@gmail.com,8504650668,2024-02-22
C07213,Chaaya,Mitter,Female,19,2007-02-27,Chennai,Tamil Nadu,RR,Graphic Designer,899279,Silver,chaaya.mitter110@hotmail.com,8259342526,2025-10-09
C07214,Meera,Sridhar,Female,31,1995-09-03,Mohali,Punjab,KKR,Freelancer,1155698,Silver,meera.sridhar273@hotmail.com,9440358564,2024-03-15
C07215,Rudra,Rout,Male,26,2000-02-20,Delhi,Delhi,PBKS,Graphic Designer,607103,Bronze,rudra.rout750@yahoo.com,6556011372,2025-03-26
C07216,Imaran,Oza,Male,36,1990-09-02,Chennai,Tamil Nadu,MI,Nurse,453142,Silver,imaran.oza436@yahoo.com,8950388975,2025-09-18
C07217,Arya,Raghavan,Female,18,2008-09-07,Chennai,Tamil Nadu,PBKS,Sales Executive,514298,Silver,arya.raghavan957@yahoo.com,7790161480,2025-02-07
C07218,Tanay,Buch,Male,29,1997-08-22,Kolkata,West Bengal,DC,Doctor,1975788,Gold,tanay.buch656@hotmail.com,7585598368,2025-09-19
C07219,Benjamin,Bir,Male,28,1998-11-25,Ahmedabad,Gujarat,KKR,Lawyer,1494682,Bronze,benjamin.bir826@gmail.com,9196193064,2025-05-06
C07220,Vedhika,Mistry,Female,20,2006-06-27,Ahmedabad,Gujarat,CSK,Teacher,433782,Bronze,vedhika.mistry841@gmail.com,8448746328,2024-08-01
C07221,Max,Kapadia,Male,27,1999-04-13,Jaipur,Rajasthan,SRH,Marketing Executive,955855,Gold,max.kapadia865@hotmail.com,8622725154,2024-10-19
C07222,Zayyan,Goda,Male,24,2002-10-18,Delhi,Delhi,KKR,Entrepreneur,2358189,Silver,zayyan.goda156@hotmail.com,6233039270,2026-01-02
C07223,Pratyush,Sharma,Male,30,1996-12-21,Mumbai,Maharashtra,RR,Data Scientist,712092,Bronze,pratyush.sharma951@gmail.com,7215702749,2025-02-08
C07224,Nihal,Mannan,Male,42,1984-05-15,Mumbai,Maharashtra,CSK,Freelancer,535609,Bronze,nihal.mannan159@hotmail.com,6583495819,2024-03-13
C07225,Chandani,Mani,Female,37,1989-12-10,Bengaluru,Karnataka,PBKS,Entrepreneur,2891663,Bronze,chandani.mani324@gmail.com,9300221137,2024-04-29
C07226,Chanakya,Ray,Male,42,1984-07-18,Mohali,Punjab,MI,Data Scientist,1994406,Silver,chanakya.ray3@gmail.com,6405329672,2024-02-08
C07227,Raghav,Badami,Male,49,1977-09-25,Lucknow,Uttar Pradesh,DC,Entrepreneur,2248512,Bronze,raghav.badami542@yahoo.com,6831537153,2025-10-05
C07228,Ekansh,Bir,Male,43,1983-03-20,Mohali,Punjab,SRH,Data Analyst,836245,Bronze,ekansh.bir375@outlook.com,8134686382,2024-10-05
C07229,Sathvik,Hari,Male,40,1986-08-02,Delhi,Delhi,KKR,Software Engineer,890226,Bronze,sathvik.hari321@hotmail.com,7756845247,2025-06-09
C07230,Ekta,Goswami,Female,39,1987-11-27,Delhi,Delhi,MI,Business Owner,2743033,Silver,ekta.goswami889@outlook.com,8393920955,2025-10-01
C07231,Champak,Singh,Male,24,2002-06-24,Mumbai,Maharashtra,KKR,Police Officer,356023,Platinum,champak.singh39@hotmail.com,9656410780,2024-05-18
C07232,Mitesh,Pai,Male,36,1990-09-22,Hyderabad,Telangana,KKR,Marketing Executive,597901,Silver,mitesh.pai618@hotmail.com,6355629084,2024-11-14
C07233,Raghav,Khosla,Male,26,2000-09-08,Delhi,Delhi,RR,Entrepreneur,4914830,Bronze,raghav.khosla795@yahoo.com,9096929902,2025-05-04
C07234,Ucchal,Tank,Female,40,1986-11-02,Delhi,Delhi,MI,Lawyer,1776693,Bronze,ucchal.tank725@gmail.com,9222972038,2024-07-18
C07235,Daniel,Mitra,Male,25,2001-03-08,Delhi,Delhi,CSK,Marketing Executive,580493,Bronze,daniel.mitra675@outlook.com,9366614273,2024-07-25
C07236,Arya,Gill,Female,52,1974-12-27,Kolkata,West Bengal,LSG,Police Officer,768554,Silver,arya.gill243@yahoo.com,7130282982,2025-05-25
C07237,Brijesh,Dave,Male,30,1996-06-10,Bengaluru,Karnataka,KKR,Lawyer,2437673,Bronze,brijesh.dave963@yahoo.com,6206533547,2024-04-05
C07238,Bakhshi,Edwin,Male,25,2001-05-01,Jaipur,Rajasthan,DC,Mechanical Engineer,775480,Gold,bakhshi.edwin686@outlook.com,8181088560,2025-02-27
C07239,Gayathri,Mohan,Female,37,1989-07-23,Delhi,Delhi,RR,Graphic Designer,448217,Bronze,gayathri.mohan423@gmail.com,9708329200,2025-04-19
C07240,Umang,Soman,Male,45,1981-02-15,Mumbai,Maharashtra,LSG,Government Employee,757036,Silver,umang.soman153@hotmail.com,6556882824,2025-04-27
C07241,Kritika,Srinivasan,Female,25,2001-02-18,Delhi,Delhi,GT,Data Scientist,1221857,Gold,kritika.srinivasan458@hotmail.com,7185314949,2024-10-25
C07242,Advik,Prasad,Male,18,2008-05-01,Hyderabad,Telangana,CSK,Doctor,2794758,Silver,advik.prasad263@hotmail.com,9433617623,2024-05-05
C07243,Devika,Kashyap,Female,22,2004-07-21,Delhi,Delhi,MI,Police Officer,647024,Bronze,devika.kashyap365@hotmail.com,9771127389,2024-12-31
C07244,Prisha,Pai,Female,53,1973-06-19,Lucknow,Uttar Pradesh,CSK,Student,240057,Bronze,prisha.pai941@outlook.com,6258826069,2024-04-27
C07245,Hritik,Sarin,Male,32,1994-01-18,Delhi,Delhi,SRH,Civil Engineer,1043299,Bronze,hritik.sarin632@outlook.com,9642200934,2025-06-24
C07246,Pratyush,Sura,Male,54,1972-08-26,Hyderabad,Telangana,CSK,Teacher,615797,Gold,pratyush.sura812@outlook.com,9756449038,2025-12-28
C07247,Girish,Pandey,Male,37,1989-03-21,Jaipur,Rajasthan,RCB,Student,74402,Bronze,girish.pandey221@outlook.com,8283252561,2026-03-03
C07248,Triveni,Chaudry,Female,29,1997-01-10,Lucknow,Uttar Pradesh,KKR,Data Scientist,993820,Gold,triveni.chaudry702@hotmail.com,8310047605,2024-11-11
C07249,Lila,Sundaram,Female,53,1973-01-16,Lucknow,Uttar Pradesh,CSK,Software Engineer,1222814,Bronze,lila.sundaram3@outlook.com,8862153887,2024-11-19
C07250,Maanas,Rana,Male,43,1983-04-04,Hyderabad,Telangana,CSK,Marketing Executive,658343,Silver,maanas.rana856@gmail.com,8574236607,2024-10-06
C07251,Wahab,Sathe,Male,53,1973-08-10,Chennai,Tamil Nadu,KKR,Data Scientist,1445511,Bronze,wahab.sathe30@gmail.com,8750393472,2025-02-24
C07252,Jyoti,Parmer,Female,25,2001-06-12,Bengaluru,Karnataka,LSG,Civil Engineer,1262838,Silver,jyoti.parmer972@outlook.com,9658558989,2024-12-12
C07253,Ekansh,Badal,Male,44,1982-04-24,Mumbai,Maharashtra,GT,Government Employee,414231,Silver,ekansh.badal581@outlook.com,7795068436,2024-10-24
C07254,Samaksh,Hari,Male,35,1991-10-13,Mohali,Punjab,MI,Data Analyst,568992,Bronze,samaksh.hari786@outlook.com,9177201612,2025-02-24
C07255,Balendra,Doctor,Male,35,1991-06-01,Hyderabad,Telangana,GT,Mechanical Engineer,1384740,Bronze,balendra.doctor357@gmail.com,6262400900,2025-11-17
C07256,Mason,Gokhale,Male,30,1996-01-21,Lucknow,Uttar Pradesh,PBKS,Government Employee,1012770,Bronze,mason.gokhale79@outlook.com,6730903572,2025-01-04
C07257,Praneel,Walia,Male,22,2004-02-24,Delhi,Delhi,KKR,Chartered Accountant,1244906,Gold,praneel.walia749@gmail.com,8639423464,2024-11-30
C07258,Yamini,Dass,Female,19,2007-10-17,Chennai,Tamil Nadu,KKR,Banker,1461758,Bronze,yamini.dass522@outlook.com,8976222708,2025-09-19
C07259,Atharv,Manda,Male,22,2004-09-13,Mohali,Punjab,DC,Civil Engineer,527406,Bronze,atharv.manda861@gmail.com,6411884845,2024-10-15
C07260,Pranit,Anne,Male,34,1992-04-08,Delhi,Delhi,RCB,Teacher,335709,Platinum,pranit.anne767@yahoo.com,7628789770,2025-06-14
C07261,Indrajit,Jha,Male,39,1987-04-27,Mohali,Punjab,KKR,Data Analyst,793891,Silver,indrajit.jha772@gmail.com,6794927311,2024-01-02
C07262,Banjeet,Dhar,Male,20,2006-06-17,Bengaluru,Karnataka,KKR,Civil Engineer,1471822,Silver,banjeet.dhar119@gmail.com,6253522544,2024-07-02
C07263,Edhitha,Mody,Female,40,1986-05-26,Mohali,Punjab,GT,Data Scientist,1520623,Gold,edhitha.mody373@yahoo.com,7540567476,2024-02-06
